g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,frequency_Hz,amplitude_mA,duration_min,pulse_width_us,session_idx
9.319132244277895,9.66293374311016,8.946781950377728,9.323463757365648,9.30737756444485,8.758290699725622,8.393521256275038,9.363659217703276,9.600072685617624,8.211156557474762,9.867092443814599,9.28507209668025,20,1.0,20,1000,13
8.811296805304094,10.634584491576211,9.926963428152922,9.245921380987513,8.433949240816167,9.307125663801628,8.372976221373266,8.75964323326777,9.127684141478545,9.093728058546004,8.779673136292772,9.28476745141517,20,1.0,20,1000,14
9.703646624462108,9.693088663473112,8.463924033356587,9.840403486270011,9.15956843508189,8.882758491018016,8.975906872019676,9.38993481800219,8.815766788044458,8.924960076657639,8.79128853410082,9.137066430525548,20,1.0,20,1000,15
9.611008797334339,8.900385185027167,8.027202048033324,9.158615686402833,9.525464523309688,8.719561674675877,9.167044592265237,9.146055927215611,9.835239777717483,8.961014972976558,8.98962162908737,9.476857475111162,20,1.0,20,1000,16
8.72401803556997,8.363492602001543,8.660799152665335,9.266871163721374,10.004686071063906,9.53397852491552,8.758196028842303,8.75266804145589,9.169508082746596,9.011073885360323,9.657535491168977,9.615245209644902,20,1.0,20,1000,17
9.408820704425873,9.597894125992795,9.2846589524624,9.097060849570662,8.164813846428894,9.831864762023972,9.369692846819762,9.026846591293179,9.349012711000734,8.46888336368255,8.571818251769699,9.08646431983072,20,1.0,20,1000,18
8.795533872832983,8.60202697106951,8.365142525019463,9.85952767459568,9.355334346892763,9.093447530765378,9.42735505738934,8.526384561797553,9.955680418622649,9.347936730179281,8.689522585373647,9.239939050762972,20,1.0,20,1000,19
8.765105356371004,9.404184204092429,9.485414459122941,9.512387748749518,8.824405507438303,9.15261406566317,8.959188749416711,8.794256719471017,9.018082697956787,8.485534901636909,8.987423591973878,9.608992359553115,20,1.0,20,1000,20
8.972034553364644,9.662682103603517,9.617124435072757,8.994833711887903,8.892818933494043,9.300288825104937,8.524084905278677,9.143922824076931,9.227277371183058,8.29725164915839,8.95455765902975,9.410713390191152,20,1.0,20,1000,21
9.242239975460457,9.052821935672812,8.729623685844569,9.276819318314587,8.508552921706833,8.685199493293172,10.522800358747718,8.88066436464975,9.487465339555675,8.902294113875994,8.454177482381985,8.99469040808683,20,1.0,20,1000,22
9.427852804359295,8.536122849453744,8.880113679271457,8.992581919034585,9.309194479807772,9.025962216717295,8.966917208720707,9.851056468961223,8.917595512728726,9.377157386786882,8.940423036207214,8.51237183554147,20,1.0,20,1000,23
8.125262640397672,9.299174465439002,9.501418007507768,9.062738490150418,8.618974794239044,9.408406007925667,8.90475433832301,9.461278314055178,9.628130190580377,8.795522695777192,8.848714411899339,8.822734077440296,20,1.0,20,1000,24
7.965141379919481,8.362550052091407,9.432619257602374,9.151775994570711,9.177479981161811,9.549424935373912,8.986483655777922,9.827790761027476,8.293858606745662,9.886678720079312,9.433489086737891,8.409816002646991,20,1.0,20,1000,25
9.789755857841762,8.98597616206612,8.965805878009345,9.104634183399668,8.932809656640806,9.442596298669697,8.776592149465811,9.308187640095563,8.80211697781109,8.536759953221699,8.069595183682612,9.502037528975361,20,1.0,20,1000,26
9.41457629059602,8.284258133521275,8.827054389528339,8.493870321978296,9.716413100806813,9.492297974272148,9.757740662414705,8.689242521116244,9.265602053094046,9.279344532726043,8.489939957839601,8.506527531985988,20,1.0,20,1000,27
8.195192365090984,9.065642404206047,8.93060652091168,8.897388911749148,9.892327219673584,8.740117437317563,8.886611828416717,9.173834854683834,8.770860962183928,9.393580611012602,8.987226598527586,9.023236792250428,20,1.0,20,1000,28
10.09435266399464,9.1141397127913,8.72102427084229,9.388865876192344,9.064710818269486,8.283967130490334,9.022788483823922,8.529958705176652,8.900954410300333,9.226168509239425,9.636104400296267,7.973591524607125,20,1.0,20,1000,29
8.554065188460218,9.702610755933112,9.37820294251598,8.690998950568625,8.331983784985418,9.62399490521862,8.832972372062178,8.412622516583541,9.504256897510379,9.020237983276594,8.471843543371476,9.172595701682532,20,1.0,20,1000,30
10.435745384624166,8.557673760832596,9.051283354223592,8.487626114439955,9.37558276547677,8.780124894231381,8.657648480454304,9.123314733129337,8.32585735340799,8.752016933386674,9.193908247497768,8.95560352046413,20,1.0,20,1000,31
9.21449366860327,8.985707906341265,9.434600476605283,8.398066727914173,9.528625743710766,7.99777507011078,8.516975382572586,9.122671917764682,9.006517127782791,8.512632518434732,9.034194578736358,9.683883459736574,20,1.0,20,1000,32
9.160138549117942,8.356315996002314,9.386460532688734,8.909777077986293,9.692680918391703,9.419046413510538,8.273143788186891,8.76335216302557,9.571295387413915,9.071684819004652,8.373695749018639,8.458553183966064,20,1.0,20,1000,33
8.548476700037426,8.882826650271511,8.842393834987211,8.45909745858624,9.99037150349238,9.214233928885912,8.245123832847447,8.897601145608904,9.00381204898277,9.970452739300438,9.195170638883965,7.926343132573651,20,1.0,20,1000,34
9.104269542278223,8.794912381955116,8.847402880463255,9.12005011724276,8.571429959356246,9.332517991482005,8.717342527964554,8.869939979609722,8.03505993080794,8.335918290432238,9.200169006850945,10.246891006014852,20,1.0,20,1000,35
8.489084966193587,8.213385193846035,9.305741488779518,10.156196468018202,9.560311449512813,9.077982203539928,9.467566709534264,8.160178548298076,8.575206718143756,8.288201881593944,8.968145614946295,8.653661408196006,20,1.0,20,1000,36
8.64809444810443,8.761555413161663,8.834620399458188,8.993186030585807,8.790903588065524,8.368699381898887,8.694154377724631,9.686962926310345,8.745466036817216,8.500678666555594,8.679838932066257,10.211502449853851,20,1.0,20,1000,37
9.048267712207245,8.929546558379124,7.880225966955178,8.618637896133686,9.632302852991002,8.994707996714967,9.244418177544267,9.668862806768827,8.380687709549083,8.201867594678648,8.994773340129635,9.061123074695324,20,1.0,20,1000,38
8.835989597916441,9.118932519279081,8.625008745312574,8.65282045686921,8.608418730456046,8.106920633628908,9.42372272031004,7.974784546294571,9.090714397414937,9.465856730413629,9.06542972230387,9.686822886547677,20,1.0,20,1000,39
8.877601127218314,9.231919097728936,8.65474410800061,8.926006365964778,9.339141921508817,8.736621773745465,8.759694824004212,9.114648678729694,8.17078714283691,9.032170897065132,9.259632812805284,8.292211973283429,20,1.0,20,1000,40
8.933196609289004,8.114204544953743,8.812380685194952,8.207657105197544,9.430950079486896,8.76775811426445,9.113064388409914,8.746170910036227,10.128996345898633,8.305942405861202,8.796139903138883,9.038719631160125,20,1.0,20,1000,41
8.981709372019568,8.902963454079089,8.805334289839179,9.002355511678756,9.339478829662458,9.408411110826243,8.834215904516995,8.536078789476571,8.972257264009718,8.640599173606367,8.622635910623758,8.088900148697459,20,1.0,20,1000,42
9.086870874458011,8.269297072659416,8.721067398129783,9.013767578354805,8.863564240936242,8.507955998402277,9.166442445705876,8.942180727454344,9.48124736296073,8.741976875226445,8.384825576037533,8.955743608710705,20,1.0,20,1000,43
8.493940438592187,9.544525631711064,8.549155621516215,8.564900515522774,8.589640205444065,8.528321959046387,8.768091015581119,8.834505748916332,8.843346695760538,9.356909489180943,8.673588289529443,9.127773184379656,20,1.0,20,1000,44
8.419620090593659,8.401184638243155,8.387500037961543,9.13105389239225,8.261844227103662,8.869797368150415,8.260918688787228,9.505026148945209,8.63931909477264,9.195696435775853,9.693761324430898,9.108976848024204,20,1.0,20,1000,45
8.893155640277227,8.258041606269877,8.853796936723665,8.679465027078713,9.124982050356806,8.931097840027837,8.325677081175408,9.101816117131825,8.57520262711071,8.497161836377835,9.2497784486863,9.124282620109097,20,1.0,20,1000,46
9.270607971733675,9.20576624162024,8.782852168826455,8.537064580433327,8.243332429413496,8.415586571342853,8.443385288307741,9.023167198828524,9.492315058126568,8.500808813671561,8.933460770096548,8.766110738924311,20,1.0,20,1000,47
9.266484050002248,8.340353811574621,8.891070019389215,9.206301451647937,8.359631972145007,8.505300798199336,8.658858553757108,8.63851693255145,8.80589470232761,9.198354920529455,8.801845506570558,8.681604148775321,20,1.0,20,1000,48
8.593850047381881,9.643414354949154,8.129430943383431,9.022131711447368,9.566502619784885,8.202217677583311,8.268681153059507,8.613212781852539,8.84787019163514,9.049795882846158,8.787058960716049,8.630050542830448,20,1.0,20,1000,49
8.908096670717754,9.012554018764114,8.434222973442226,8.51036696404193,8.12363648056979,9.138455897612381,9.262475340323492,8.66063027874762,8.718657880917137,8.733200945173685,8.893156412773484,8.698522040530868,20,1.0,20,1000,50
8.864225104057171,9.224730670916438,8.086503501857274,9.533538348471504,8.551716514285708,8.208330954857244,9.136438537733499,9.46010016064776,8.626447132822415,8.38069483790712,8.150710715905937,8.870539424152385,20,1.0,20,1000,51
8.537460793470702,8.172186714363066,8.162348168091835,8.574362110505223,8.24536110633543,9.228714570881758,8.699178326260816,8.487215067604899,9.115595008117452,9.034072898384709,10.164693480410133,8.412546695332994,20,1.0,20,1000,52
8.13799140492464,9.399852319249838,8.380459285589485,9.83499763928108,7.9531313863336575,8.620486216372868,8.748917872872035,9.440311046062353,8.3224771507533,8.695562793671964,8.19196430158449,9.107583523063324,20,1.0,20,1000,53
8.0060657271269,8.879958326998272,8.414511555839148,8.823853408542996,8.263391684165889,8.536065112548973,9.328454753595269,8.402928231049394,8.787616161921914,9.325660628163854,8.272571906830512,9.532416479120501,20,1.0,20,1000,54
8.616127537087669,8.325744861990401,8.890413230851657,8.78653706427045,8.987883776364942,8.287023208730819,8.099212274119296,8.9608687212869,8.98196022239635,8.484826959041323,9.26707775720144,8.885818362562357,20,1.0,20,1000,55
8.775747855909387,9.029772757736335,8.540312671377887,8.096293051433634,9.258073139507646,8.551137976306425,8.223995561601456,8.412207565532807,8.803858792271289,8.67935224160279,8.758634536487465,9.183866862281105,20,1.0,20,1000,56
9.063028481896874,9.139116771100966,8.945263147019233,8.551741572795843,8.9237085301171,8.657584616384181,7.797145184579,9.046288621058618,8.513363204423007,9.197915830945853,8.296213287422448,8.18188376430508,20,1.0,20,1000,57
8.22064341164922,7.7799908398006234,9.169324084937255,8.735852680591735,8.56988729150312,8.295584746785813,8.879637044834633,9.379885339822511,8.650477199294748,8.841983766252609,8.62939259318734,8.900353049533187,20,1.0,20,1000,58
8.798628811551671,8.291196241785821,8.558573206915712,8.268111069902279,9.236793137047387,8.844781238896035,8.481040059274797,8.42692787547445,8.757020903221179,8.443998786200586,8.327262810052344,9.61867790787052,20,1.0,20,1000,59
8.770294357562133,8.194740161881048,7.468428174481363,8.206156356369506,8.711345646620062,9.234004935773415,9.039585057988823,8.680021703725943,8.339230918862523,9.476058095126813,8.75119024012183,8.921715435823884,20,1.0,20,1000,60
8.57048387821046,8.964291254526117,8.637740037102526,7.665503282633443,8.68470386303482,8.437910204270489,8.823160231009375,8.786061290739212,8.386102325592676,8.837487664279784,8.940735685575799,9.058591367362645,20,1.0,20,1000,61
7.729498979272161,8.358500908753646,8.833218775736714,8.030628774194039,8.074982764175445,9.120485696552958,8.400395324793442,9.070677682013756,8.7485343673965,9.341743681291964,8.667274104896684,9.156589061404619,20,1.0,20,1000,62
8.765050195923738,9.004732432475793,8.835770564767111,7.842873010166373,7.926600284755765,9.1217170725505,8.483883983626864,8.462543782816073,8.584895041464295,8.741020997956978,9.139293995658713,8.624148758319732,20,1.0,20,1000,63
8.548508843929042,9.3612458089724,8.751771250571881,8.644154773161413,9.225569136037256,8.038730294994021,8.187797740663054,8.835388754523406,8.384036135720192,8.379337451293768,8.755495332924463,8.160253633835621,20,1.0,20,1000,64
8.746183640334635,8.797712843997832,9.23752149124589,8.632726563273263,8.153944834965975,8.223447140715692,8.017154383302827,8.866241941495604,8.237150699627145,8.396361655719327,9.499203916207069,8.46464004574125,20,1.0,20,1000,65
8.563774353563414,8.343541751866344,9.159642631432906,8.388219631076604,8.632861550453145,8.546801250110915,8.655456553700544,8.14165456535439,8.087906587641745,9.087679712400414,8.750043437657672,8.654466167513016,20,1.0,20,1000,66
7.815517425071769,8.286161335903772,8.750161200293118,8.626427788300138,8.968466347043545,8.723102242976617,8.022349366213811,8.632808301546987,9.111868118456243,8.634748903988678,8.739142392230228,8.701294770746186,20,1.0,20,1000,67
9.005352657750915,8.764308097803852,8.38128768633199,9.55327731168775,8.90630919809268,8.852975776750782,8.311966657117136,8.491329030407105,7.8590683054860895,8.155558688295276,7.961028085414478,8.5093457337776,20,1.0,20,1000,68
8.008542832894403,8.357582900800397,8.580867949126452,8.306023573019237,9.549976782623574,8.476481703397084,8.573734511688047,8.596981014885898,8.151315239595075,8.919260118827866,9.16154410362728,8.069496498430352,20,1.0,20,1000,69
8.323087228105502,8.69367619854409,8.959491443320896,8.996886134877258,8.238536916846803,8.617000948688599,7.956811838440961,8.327072774308443,8.213009881630496,9.026589911233483,8.271818404560362,8.86758458450336,20,1.0,20,1000,70
8.589195871081303,8.880258825940086,8.412062329325698,7.753562400820685,8.217542665128557,8.347548838699229,8.668569082961103,8.771516105995131,8.8873778801347,8.893077803361907,8.119618466722446,8.95123599488941,20,1.0,20,1000,71
8.229732623534742,8.506673253141242,8.708141818503396,8.702240269928547,7.9936115034167,8.102099111430103,8.539982302715249,8.732944695495862,8.172392604765655,8.441390800794746,8.814837945397333,9.287278372081243,20,1.0,20,1000,72
8.787910718977907,8.683882471079341,8.302704286484024,8.726955993433023,7.849526374261621,8.452383162252191,8.24479386395664,7.418671015643689,8.385111540183686,8.96702084649867,9.38066617552248,9.031698852911543,20,1.0,20,1000,73
8.34259600850551,8.954186456842022,8.505020206766785,8.295435583669144,8.489110065224697,8.78592005784078,7.882798637651707,8.053119756971133,7.7196245217332695,9.319328318125818,8.894626600275583,8.72931812374295,20,1.0,20,1000,74
8.390802487473279,8.48969420047927,8.919592890505209,8.410957688389217,8.636823228748813,9.126861773065192,8.669613185749224,9.08995456780686,8.178582274199218,7.607343116485295,8.506725451577253,7.944133472870574,20,1.0,20,1000,75
8.280972969692785,8.746200791958357,8.156802456803195,8.79234899272306,8.135379304050735,8.648258149145374,8.782005978740404,9.080037637493703,8.38863181009369,7.783858912191097,8.739189428173548,8.177156942428036,20,1.0,20,1000,76
8.772214167901504,8.645722410740163,8.822390971654052,8.314656673915286,9.000554938024717,8.409052650125826,8.781057534560656,7.826368614041852,8.210809004391017,8.025599828384944,8.177575470182527,8.724841109571432,20,1.0,20,1000,77
8.561899031602232,8.31609813631181,8.386298410921036,8.016878655324618,8.428332251748985,7.958091578313454,8.623140273534732,9.06110019087961,9.15740562735441,8.636168255371308,7.899839713443021,8.405350284833329,20,1.0,20,1000,78
8.47565687130823,8.227122500167928,8.025464579611326,8.26444573246204,9.425291101682744,8.19148236393102,8.370886465715037,8.535197065580247,7.634100150782972,9.267331070326012,8.28593126430876,8.747693243762232,20,1.0,20,1000,79
8.782853398207322,8.217654392421661,8.462720631974452,7.93760170538021,7.936861079803639,8.851432529818624,8.66016701805034,9.098290719506203,8.873832761579978,8.82124568456183,7.647950501384297,7.89975102309459,20,1.0,20,1000,80
8.714413781026234,8.566032152358517,8.356909677811483,8.335543047398351,8.177714503260619,8.686241750593531,8.499785986677475,7.989558789271166,8.282251219884833,8.32644820897515,9.210597275308205,8.044865053217583,20,1.0,20,1000,81
8.711694452201614,8.564703092785217,8.226858580853579,8.801656510210698,8.280827756160575,8.323997426331022,8.04464540934614,8.777549672498832,7.854091719665279,8.629268940633368,8.472416775455212,8.242410145786184,20,1.0,20,1000,82
8.202948030084666,8.171577797671388,8.246451827742948,8.162286922252127,8.822476997435489,8.097600519249038,8.272999691814292,8.102177031512538,8.502768959984058,8.891643982014099,8.793568735072517,8.663619987094565,20,1.0,20,1000,83
8.547464004708358,8.478761761258548,8.252842699162224,8.62622736884193,8.541252031407213,8.403357904481,8.621457975994934,7.945676478536718,8.201785695958275,8.40211072139382,8.399667814335022,8.249275061994243,20,1.0,20,1000,84
8.251872551090102,8.607219601582056,9.296084366470721,7.9091605503009275,8.427116796929077,8.193411356586045,9.09573700132724,7.824449488479256,8.038543977552665,8.267468279344628,8.127207492057844,8.63160805635172,20,1.0,20,1000,85
8.346560598245897,8.406405128000022,8.344953811155001,8.189169707339376,7.952381800490675,8.467754295523099,9.11752770290116,8.518757935961288,8.809646197631778,8.184253877522222,7.933624766530224,8.138602732916123,20,1.0,20,1000,86
8.421506628548082,7.672676520027417,8.861163382576844,8.414001087304047,8.391868697254559,7.8501304250395725,8.554414353866756,8.91961341336195,8.321114320090228,8.397127905041614,8.461232972604185,8.144788848501602,20,1.0,20,1000,87
7.692151353544014,8.259981336493823,8.031232808263733,8.005873432983263,8.496556405597026,8.304697904670192,9.080407832650755,7.596659747965385,8.679209244475157,8.872446553093294,8.821083925455863,8.309097045168947,20,1.0,20,1000,88
8.57192956542481,8.80763156380434,8.450755271676957,9.091912143172033,7.867655538790369,8.440735028678036,8.42276449882269,8.547200358091182,8.983332991893073,8.139047401059328,7.123781969222887,7.702651259725753,20,1.0,20,1000,89
8.756911345995752,7.880906982612522,7.872305647606238,9.065652153350072,8.558878108590836,8.797383531265869,7.6925363238855775,8.535989984398181,7.807706071973529,8.089394437817601,7.7850876261665265,9.046404412843339,20,1.0,20,1000,90
8.401259528107811,8.253266740957267,8.65677969891532,7.524134951344724,8.561958594631536,8.303522961604362,8.288395537939005,8.574899557532397,8.443922313495515,8.266948613335483,8.491992786001335,8.122075342641278,20,1.0,20,1000,91
8.105394506530844,9.312060212308387,8.00978969297919,8.269473134300892,7.830436138406208,8.524633205711632,8.424492667546877,8.759446623997095,8.155176091661845,7.680911839255522,8.400672839239077,8.156428710713046,20,1.0,20,1000,92
8.009304300497712,7.709428525099136,8.309675087326765,8.4382577469471,8.542407491607085,9.037735137558064,8.01734829594839,8.552425980779944,8.673916799336808,7.919360290718403,8.567965713394633,7.851090293436545,20,1.0,20,1000,93
8.315402705910682,8.09638856827986,8.302056467970406,8.857187601482089,8.428055817056528,8.340062628618018,8.752654432508105,8.396871799030885,7.706954189541005,8.268615461929674,8.117354085983823,7.7870709404841225,20,1.0,20,1000,94
7.902637352120028,8.888132497102724,8.545457187680125,7.394892581333444,7.956366775426348,9.159693752435627,8.084058229559938,9.031848790199827,8.538490888528237,7.498871412000461,8.408298462137504,7.95992677027089,20,1.0,20,1000,95
8.36512034071808,7.567633625699784,8.482472064612072,8.550190802494113,8.101977365732663,7.4206090602080765,8.838539014089365,8.591527434113297,7.583864243641968,8.345677260919057,8.84912409127937,8.411698431431908,20,1.0,20,1000,96
8.643549479188646,8.02739939831408,7.857127464089405,8.52193698786488,8.41300652294965,8.7885043245543,8.546904214579909,7.904488061999221,8.140020494268631,8.49153530752073,7.867049226596533,7.906912253013775,20,1.0,20,1000,97
8.086920311095163,8.286100641794116,7.804889816865438,8.79365958016103,8.881797007598292,8.773093621937589,7.752914744362733,8.308486235707797,8.237092710529593,7.592757619668929,8.157236292572247,8.173244188791392,20,1.0,20,1000,98
8.617996637861564,8.385022960175922,8.424855149786511,7.615633844468048,8.376731309095522,7.695175779151071,8.186757905229074,8.74987755349833,8.65783618007158,8.731449481445686,7.894662351950447,7.512193618350577,20,1.0,20,1000,99
7.82536869776181,8.285227665756674,8.191096148483728,8.27886882420656,8.411068796396416,8.334737337288846,8.16128162801372,8.29266787988156,7.844914208109238,8.57157284669914,8.516519976170487,7.874627798460739,20,1.0,20,1000,100
8.400628483836165,8.31109375641171,8.454145099827661,8.154724785197283,8.595937872583894,8.4560532422525,8.136286765466,8.131432097496154,8.572233449766603,7.779466049386362,8.04019662810858,7.555753576895982,20,1.0,20,1000,101
8.077765561774218,8.694352726092793,8.65843318023055,8.767435896076647,7.318467914967712,8.037256408886073,8.615718650574282,8.125289462297426,7.846809309314179,8.589694339309485,6.936669253525681,8.65981814032445,20,1.0,20,1000,102
8.63891171385729,8.341680832799442,8.30694887168965,8.109179921283813,7.992025448421385,8.328135275379386,7.59343394751621,8.296263080232498,8.216353559961995,7.9934711519271495,8.151392464137892,8.359914576166757,20,1.0,20,1000,103
8.951955289556203,8.010797348619697,8.126439725033004,8.763875112131858,8.862747917587388,7.948176468820176,7.683357856291121,7.832808549733982,7.899706025476976,8.309837372752082,7.245705899012252,8.432062314503323,20,1.0,20,1000,104
8.517612808478528,7.78477481105714,8.729881801828522,7.759013421807446,8.581816724615077,8.928855288110057,7.894900310393396,7.537129621263507,7.717308220663707,8.743308324672544,8.059002254910702,7.813866291717462,20,1.0,20,1000,105
8.05232404205297,8.29571805342491,7.662034150494429,7.622458679968565,8.418858932614043,8.287376868979118,8.007299918079696,8.533450454943896,8.174927130677084,8.361872512683998,8.851513396874772,7.5393947748691765,20,1.0,20,1000,106
8.52558299812553,8.186607770077007,8.571295152904746,8.197898026410225,7.973610022747696,7.959348874864631,7.515694718516232,8.699992067681341,8.00210012737595,7.997690890774431,7.951368249818755,8.22604001636612,20,1.0,20,1000,107
8.384766847021007,7.950512624775156,7.738165745487341,8.233954296423388,7.970904428384101,8.367781661104717,8.297848130949976,8.529554327240813,7.934330133339179,8.236393888755927,7.527382694464373,8.375393173861239,20,1.0,20,1000,108
7.898485734043373,8.539019956746449,7.830570861845011,8.193356366508512,7.9656546620994995,7.801042531720274,8.36297529063068,7.796551092249162,8.617595320972496,8.556086959769473,7.697602649431656,8.288046525790648,20,1.0,20,1000,109
8.58802702867965,8.075284870751192,8.534596061326958,8.08638589669001,8.196366007643789,8.089108968663677,7.800598908157606,7.743489458982627,7.794614135903831,8.467144304803815,8.101454793753481,7.809676552595174,20,1.0,20,1000,110
8.01514390874772,8.099563286028053,7.603826121622742,7.957424147223818,8.364672601838267,8.408120608824213,8.344672713708981,8.687887470174028,7.882388145119355,7.857300004944915,8.179370159543806,7.886377820175913,20,1.0,20,1000,111
8.317505852788361,8.02671392917991,8.26790661215173,7.900283713362783,8.045511772194583,7.816638193389107,7.580041657372667,8.466526234057968,7.47204156823298,8.004874232323285,8.864462936598827,8.263999322444192,20,1.0,20,1000,112
8.225688327207264,7.686315667449023,8.878479389368461,7.916811083376708,7.706458640713681,7.8069987787462765,8.027485002136999,8.296009634410526,8.600838041253528,8.481531831494353,7.6145346468411335,7.785354981098464,20,1.0,20,1000,113
7.598524585275737,7.806225268002731,8.693157506079569,8.380996461933279,8.30089959269602,7.451461930180524,8.060845275313177,7.936203235083924,8.193669773850214,7.5068335478095145,8.640825778132669,8.196622105883602,20,1.0,20,1000,114
8.062751231292502,8.611241820504429,7.8285762432902315,8.440777541833622,7.397579010252255,8.190344617609771,7.918193240350277,8.78476511723539,8.326638375472296,7.901302917685957,8.246198952297863,7.0578959924163485,20,1.0,20,1000,115
8.688737339587105,8.131576862783282,8.085163267179832,7.899216478999989,8.718549729627343,7.987998054698023,7.237437641073362,7.591125872217086,7.96859740606803,8.010460618244071,7.7316170773660815,8.45554374854132,20,1.0,20,1000,116
8.115997005483425,7.71654274731837,7.332431357020039,8.483755795845479,7.700779806319117,7.63939096615149,7.770496182155136,8.565197412263018,8.292254698454698,8.368505119499549,8.210354408799365,8.310318597075835,20,1.0,20,1000,117
7.992877066211912,7.775941234765348,7.4124613150166665,8.033123290336627,8.66474892712153,8.520535194068037,8.057790661938057,7.483046203143502,8.503287022803248,7.952762877905677,8.089309091528708,7.7599002476907994,20,1.0,20,1000,118
8.383080466825898,7.804460421734133,8.512353371650685,8.731469643692225,7.439437767314009,8.45919717660789,7.582906577089745,7.710752489712366,7.619975516496939,7.828307741692926,8.205710490918147,7.968131468795148,20,1.0,20,1000,119
7.852073158725697,7.861332407673323,8.01664379997711,8.076714895616227,7.472560427392947,7.847526130873107,8.307465528936364,8.612448917905771,7.812402505548241,7.706849309154276,8.284929762793755,8.134595324077871,20,1.0,20,1000,120
7.713826223522573,7.9055853844031425,8.49274724674602,7.915162174841407,7.580244779668895,7.936584024125134,8.65336234170006,8.002854959639734,7.6774082430390305,8.74858592375194,7.707236844332115,7.651944022904651,20,1.0,20,1000,121
8.55902172580217,7.702011853947104,8.245982623249795,7.346556719757236,7.311285244038939,7.850026473542798,7.39952223205372,8.301596541746385,7.825131330810639,8.628388732407652,8.350168169076984,8.205609558385861,20,1.0,20,1000,122
7.4442089091165045,8.04248823786603,7.777269614496545,7.783877748789727,8.126372479350826,8.518220849543871,7.323911736038725,8.180525329157495,8.543446959917084,8.484859636996992,7.990043397763351,7.510076305782134,20,1.0,20,1000,123
8.266476717571857,8.271805376890995,8.413275118678747,7.341790244386426,8.157808682828293,7.7953886170947255,7.92251654968419,8.326160483760626,7.598484364726714,7.49768747337297,8.282017860498257,7.591648751470061,20,1.0,20,1000,124
7.791843543973119,7.62469695598621,7.091498042369799,7.468777212531907,7.608239412865032,8.275895841395958,8.47073258978433,8.018789057907131,8.707930315769033,7.848761210047888,8.799580976907759,7.758315081425683,20,1.0,20,1000,125
